transaction_id,customer_id,account_id,transaction_type,amount,currency,transaction_date,source_system
TXN5131,CRM1131,ACC1131,Credit,13138,INR,2024-02-28 00:00:00,CRM
TXN5353,CRM1353,ACC1353,Credit,42449,INR,2024-06-16 00:00:00,CRM
TXN5253,CRM1253,ACC1253,Payment,38128,INR,2024-01-04 00:00:00,CRM
TXN5803,CRM1803,ACC1803,Credit,8658,INR,2025-06-18 00:00:00,CRM
TXN5497,CRM1497,ACC1497,Refund,29371,INR,2025-04-30 00:00:00,CRM
TXN5511,CRM1511,ACC1511,Credit,43823,INR,2024-09-18 00:00:00,CRM
TXN5647,CRM1647,ACC1647,Refund,3989,INR,2025-08-06 00:00:00,CRM
TXN5744,CRM1744,ACC1744,Order,4387,INR,2025-02-21 00:00:00,CRM
TXN5590,CRM1590,ACC1590,Credit,30284,INR,2025-01-21 00:00:00,CRM
TXN5059,CRM1059,ACC1059,Refund,30925,INR,2024-11-24 00:00:00,CRM
TXN5661,CRM1661,ACC1661,Payment,18786,INR,2025-04-28 00:00:00,CRM
TXN5616,CRM1616,ACC1616,Order,36777,INR,2024-12-20 00:00:00,CRM
TXN5860,CRM1860,ACC1860,Refund,40353,INR,2024-02-11 00:00:00,CRM
TXN5739,CRM1739,ACC1739,Invoice,36246,INR,2025-01-02 00:00:00,CRM
TXN5929,CRM1929,ACC1929,Order,22893,INR,2024-07-08 00:00:00,CRM
TXN5181,CRM1181,ACC1181,Refund,4026,INR,2025-03-08 00:00:00,CRM
TXN5401,CRM1401,ACC1401,Refund,21103,INR,2024-09-11 00:00:00,CRM
TXN5795,CRM1795,ACC1795,Credit,8762,INR,2024-01-02 00:00:00,CRM
TXN5531,CRM1531,ACC1531,Refund,10796,INR,2025-08-03 00:00:00,CRM
TXN5158,CRM1158,ACC1158,Invoice,18984,INR,2024-06-29 00:00:00,CRM
TXN5727,CRM1727,ACC1727,Order,3655,INR,2024-01-10 00:00:00,CRM
TXN5360,CRM1360,ACC1360,Order,26754,INR,2024-12-06 00:00:00,CRM
TXN5355,CRM1355,ACC1355,Order,15746,INR,2024-08-06 00:00:00,CRM
TXN5638,CRM1638,ACC1638,Refund,4819,INR,2024-03-01 00:00:00,CRM
TXN5388,CRM1388,ACC1388,Order,21951,INR,2024-12-14 00:00:00,CRM
TXN5203,CRM1203,ACC1203,Payment,31929,INR,2024-04-18 00:00:00,CRM
TXN5125,CRM1125,ACC1125,Credit,6632,INR,2024-01-24 00:00:00,CRM
TXN5204,CRM1204,ACC1204,Invoice,16956,INR,2025-04-17 00:00:00,CRM
TXN5036,CRM1036,ACC1036,Invoice,33240,INR,2025-12-07 00:00:00,CRM
TXN5931,CRM1931,ACC1931,Payment,24827,INR,2025-08-12 00:00:00,CRM
TXN5169,CRM1169,ACC1169,Order,14565,INR,2026-01-02 00:00:00,CRM
TXN5507,CRM1507,ACC1507,Credit,7522,INR,2024-01-16 00:00:00,CRM
TXN5089,CRM1089,ACC1089,Refund,47999,INR,2025-10-22 00:00:00,CRM
TXN5711,CRM1711,ACC1711,Invoice,12443,INR,2025-03-24 00:00:00,CRM
TXN5643,CRM1643,ACC1643,Order,43553,INR,2024-03-29 00:00:00,CRM
TXN5826,CRM1826,ACC1826,Refund,11150,INR,2024-01-02 00:00:00,CRM
TXN5542,CRM1542,ACC1542,Credit,44505,INR,2025-07-25 00:00:00,CRM
TXN5408,CRM1408,ACC1408,Credit,20235,INR,2024-05-19 00:00:00,CRM
TXN5782,CRM1782,ACC1782,Refund,22394,INR,2026-02-11 00:00:00,CRM
TXN5223,CRM1223,ACC1223,Order,19356,INR,2025-01-04 00:00:00,CRM
TXN5941,CRM1941,ACC1941,Invoice,10816,INR,2025-03-01 00:00:00,CRM
TXN5788,CRM1788,ACC1788,Invoice,26402,INR,2024-02-17 00:00:00,CRM
TXN5127,CRM1127,ACC1127,Invoice,48325,INR,2025-08-23 00:00:00,CRM
TXN5811,CRM1811,ACC1811,Credit,21009,INR,2025-08-05 00:00:00,CRM
TXN5709,CRM1709,ACC1709,Order,45234,INR,2024-06-30 00:00:00,CRM
TXN5588,CRM1588,ACC1588,Credit,28598,INR,2024-07-03 00:00:00,CRM
TXN5233,CRM1233,ACC1233,Order,37282,INR,2024-01-06 00:00:00,CRM
TXN5309,CRM1309,ACC1309,Refund,44693,INR,2025-08-27 00:00:00,CRM
TXN5619,CRM1619,ACC1619,Credit,8784,INR,2024-01-03 00:00:00,CRM
TXN5028,CRM1028,ACC1028,Payment,31991,INR,2024-02-04 00:00:00,CRM
TXN5436,CRM1436,ACC1436,Refund,20856,INR,2025-02-14 00:00:00,CRM
TXN5123,CRM1123,ACC1123,Order,30660,INR,2024-03-09 00:00:00,CRM
TXN5200,CRM1200,ACC1200,Payment,29520,INR,2025-08-27 00:00:00,CRM
TXN5185,CRM1185,ACC1185,Order,11402,INR,2025-09-05 00:00:00,CRM
TXN5868,CRM1868,ACC1868,Refund,32406,INR,2024-01-15 00:00:00,CRM
TXN5679,CRM1679,ACC1679,Credit,36410,INR,2024-08-12 00:00:00,CRM
TXN5475,CRM1475,ACC1475,Invoice,47222,INR,2025-04-03 00:00:00,CRM
TXN5328,CRM1328,ACC1328,Order,40132,INR,2025-03-07 00:00:00,CRM
TXN5191,CRM1191,ACC1191,Order,22938,INR,2024-11-23 00:00:00,CRM
TXN5317,CRM1317,ACC1317,Order,17450,INR,2026-03-20 00:00:00,CRM
TXN5068,CRM1068,ACC1068,Order,26222,INR,2024-02-24 00:00:00,CRM
TXN5132,CRM1132,ACC1132,Credit,13366,INR,2024-01-06 00:00:00,CRM
TXN5747,CRM1747,ACC1747,Refund,37933,INR,2025-03-14 00:00:00,CRM
TXN5183,CRM1183,ACC1183,Invoice,31912,INR,2024-08-24 00:00:00,CRM
TXN5699,CRM1699,ACC1699,Order,5961,INR,2024-04-12 00:00:00,CRM
TXN5877,CRM1877,ACC1877,Payment,20193,INR,2025-11-02 00:00:00,CRM
TXN5496,CRM1496,ACC1496,Order,34231,INR,2024-03-11 00:00:00,CRM
TXN5156,CRM1156,ACC1156,Invoice,30341,INR,2025-10-28 00:00:00,CRM
TXN5943,CRM1943,ACC1943,Payment,20747,INR,2024-08-06 00:00:00,CRM
TXN5026,CRM1026,ACC1026,Payment,21299,INR,2024-03-11 00:00:00,CRM
TXN5038,CRM1038,ACC1038,Refund,47644,INR,2024-10-26 00:00:00,CRM
