account_id,account_name,industry,account_owner,account_code,tax_id,region_code,created_ts,source_system
EACC5722,Bajaj Pharmaceuticals,Retail,Rahul Shah,AC722,TAX722,West,2025-08-05 00:00:00,ERP
EACC5762,Yadav Industries,Manufacturing,Pooja Nair,AC762,TAX762,Central,2024-03-01 00:00:00,ERP
EACC5556,Singh Foods,Healthcare,Shalini Srivastava,AC556,TAX556,South,2025-10-31 00:00:00,ERP
EACC5598,Patel Services,Technology,Shalini Srivastava,AC598,TAX598,North,2024-12-01 00:00:00,ERP
EACC5478,Mehta Textiles,Transportation,Sanjay Shah,AC478,TAX478,North,2024-09-25 00:00:00,ERP
EACC5725,Mehta Traders,Transportation,Ramesh Malhotra,AC725,TAX725,South,2024-05-11 00:00:00,ERP
EACC5067,Malhotra Foods,Financial Services,Sneha Sharma,AC067,TAX067,East,2025-02-19 00:00:00,ERP
EACC5499,Reddy Retail,Transportation,Ravi Rao,AC499,TAX499,North,2024-03-29 00:00:00,ERP
EACC5915,Srivastava Healthcare,Technology,Amit Banerjee,AC915,TAX915,Central,2024-05-24 00:00:00,ERP
EACC5373,Mehta Technologies,Retail,Deepak Kapoor,AC373,TAX373,North,2025-03-28 00:00:00,ERP
EACC5649,Iyer Technologies,Technology,Sunita Mehta,AC649,TAX649,Central,2025-04-24 00:00:00,ERP
EACC5143,Kumar Pharmaceuticals,Healthcare,Rekha Mehta,AC143,TAX143,Central,2025-04-18 00:00:00,ERP
EACC5003,Srivastava Textiles,Retail,Sunita Kumar,AC003,TAX003,Central,2024-03-26 00:00:00,ERP
EACC5808,Mishra Pharmaceuticals,Manufacturing,Kavita Kaur,AC808,TAX808,West,2025-10-01 00:00:00,ERP
EACC5903,Chopra Pharmaceuticals,Manufacturing,Sneha Kumar,AC903,TAX903,North,2025-09-21 00:00:00,ERP
EACC5509,Patel Logistics,Technology,Rajiv Menon,AC509,TAX509,Central,2024-12-11 00:00:00,ERP
EACC5902,Mishra Industries,Manufacturing,Sunita Desai,AC902,TAX902,West,2026-03-28 00:00:00,ERP
EACC5180,Chopra Services,Healthcare,Ramesh Gupta,AC180,TAX180,East,2025-02-23 00:00:00,ERP
EACC5331,Mishra Finance,Healthcare,Sachin Tiwari,AC331,TAX331,West,2025-06-20 00:00:00,ERP
EACC5172,Nair Services,Transportation,Ravi Dubey,AC172,TAX172,South,2025-08-21 00:00:00,ERP
EACC5346,Desai Services,Manufacturing,Amit Desai,AC346,TAX346,West,2025-08-22 00:00:00,ERP
EACC5353,Iyer Logistics,Manufacturing,Rajiv Iyer,AC353,TAX353,Central,2026-02-24 00:00:00,ERP
EACC5260,Agarwal Healthcare,Transportation,Ajay Malhotra,AC260,TAX260,Central,2025-11-20 00:00:00,ERP
EACC5562,Dubey Consulting,Retail,Rekha Mishra,AC562,TAX562,East,2025-06-23 00:00:00,ERP
EACC5417,Patil Traders,Transportation,Ajay Kapoor,AC417,TAX417,South,2025-07-07 00:00:00,ERP
EACC5069,Kapoor Healthcare,Retail,Meena Banerjee,AC069,TAX069,West,2025-06-15 00:00:00,ERP
EACC5398,Shah Enterprises,Technology,Ramesh Desai,AC398,TAX398,South,2025-10-20 00:00:00,ERP
EACC5190,Dubey Enterprises,Technology,John Rao,AC190,TAX190,East,2025-07-04 00:00:00,ERP
EACC5678,Rao Foods,Healthcare,Sunil Dubey,AC678,TAX678,South,2025-02-05 00:00:00,ERP
EACC5444,Dubey Finance,Healthcare,Vinod Singh,AC444,TAX444,North,2025-08-02 00:00:00,ERP
EACC5680,Kapoor Logistics,Transportation,Ajay Dubey,AC680,TAX680,East,2025-11-08 00:00:00,ERP
EACC5612,Patel Textiles,Technology,Sneha Srivastava,AC612,TAX612,Central,2026-03-06 00:00:00,ERP
EACC5421,Desai Pharmaceuticals,Technology,Ravi Pandey,AC421,TAX421,Central,2025-10-21 00:00:00,ERP
EACC5053,Mehta Pharmaceuticals,Financial Services,Arvind Patel,AC053,TAX053,West,2025-02-23 00:00:00,ERP
EACC5340,Singh Industries,Financial Services,Lakshmi Agarwal,AC340,TAX340,South,2025-05-11 00:00:00,ERP
EACC5376,Malhotra Enterprises,Manufacturing,Sunil Agarwal,AC376,TAX376,South,2024-04-10 00:00:00,ERP
EACC5344,Dubey Retail,Manufacturing,John Kapoor,AC344,TAX344,North,2024-06-22 00:00:00,ERP
EACC5085,Bajaj Logistics,Transportation,Ramesh Menon,AC085,TAX085,East,2024-04-09 00:00:00,ERP
EACC5244,Pandey Solutions,Financial Services,Sunil Kapoor,AC244,TAX244,North,2025-08-01 00:00:00,ERP
EACC5912,Joshi Consulting,Technology,Sachin Rao,AC912,TAX912,North,2025-02-17 00:00:00,ERP
EACC5078,Dubey Solutions,Manufacturing,Sneha Iyer,AC078,TAX078,East,2025-05-09 00:00:00,ERP
EACC5050,Nair Industries,Healthcare,Lakshmi Agarwal,AC050,TAX050,North,2025-03-08 00:00:00,ERP
EACC5291,Agarwal Enterprises,Transportation,Jane Menon,AC291,TAX291,West,2026-02-08 00:00:00,ERP
EACC5357,Joshi Industries,Healthcare,Anjali Menon,AC357,TAX357,West,2025-09-07 00:00:00,ERP
EACC5892,Guptha Enterprises,Healthcare,Alok Nair,AC892,TAX892,North,2025-01-17 00:00:00,ERP
EACC5156,Pandey Consulting,Retail,Ramesh Kaur,AC156,TAX156,North,2025-10-05 00:00:00,ERP
EACC5657,Patel Solutions,Transportation,Meena Rao,AC657,TAX657,North,2024-10-29 00:00:00,ERP
EACC5256,Rao Foods,Manufacturing,Harish Tiwari,AC256,TAX256,North,2025-06-12 00:00:00,ERP
EACC5386,Patel Traders,Technology,Ajay Sharma,AC386,TAX386,Central,2025-03-17 00:00:00,ERP
EACC5294,Kaur Services,Healthcare,Sanjay Banerjee,AC294,TAX294,East,2025-01-27 00:00:00,ERP
EACC5592,Srivastava Logistics,Transportation,Rekha Iyer,AC592,TAX592,Central,2025-08-27 00:00:00,ERP
EACC5126,Gupta Enterprises,Technology,Ramesh Bajaj,AC126,TAX126,West,2026-03-14 00:00:00,ERP
EACC5389,Shah Enterprises,Retail,Sunil Desai,AC389,TAX389,East,2026-03-07 00:00:00,ERP
EACC5909,Desai Healthcare,Manufacturing,Vinay Shah,AC909,TAX909,South,2025-05-29 00:00:00,ERP
EACC5818,Nair Services,Financial Services,Rahul Desai,AC818,TAX818,South,2025-06-01 00:00:00,ERP
EACC5630,Pandey Pharmaceuticals,Transportation,Rajiv Patil,AC630,TAX630,East,2024-03-19 00:00:00,ERP
EACC5309,Mehta Industries,Retail,Kavita Rao,AC309,TAX309,West,2024-09-15 00:00:00,ERP
EACC5512,Singh Healthcare,Transportation,Vinay Tiwari,AC512,TAX512,Central,2024-03-20 00:00:00,ERP
EACC5653,Chopra Services,Healthcare,Rohit Kumar,AC653,TAX653,East,2024-08-15 00:00:00,ERP
EACC5923,Gupta Services,Transportation,Vinod Verma,AC923,TAX923,East,2024-12-07 00:00:00,ERP
EACC5849,Singh Pharmaceuticals,Financial Services,Lakshmi Iyer,AC849,TAX849,South,2024-05-01 00:00:00,ERP
EACC5568,Nair Traders,Manufacturing,Lakshmi Nair,AC568,TAX568,Central,2024-02-03 00:00:00,ERP
EACC5245,Shah Pharmaceuticals,Retail,Meena Tiwari,AC245,TAX245,Central,2025-08-03 00:00:00,ERP
EACC5074,Nair Traders,Transportation,Vinay Desai,AC074,TAX074,North,2025-02-10 00:00:00,ERP
EACC5620,Dubey Textiles,Manufacturing,Rohit Gupta,AC620,TAX620,North,2024-02-23 00:00:00,ERP
EACC5193,Nair Services,Retail,Sachin Singh,AC193,TAX193,North,2024-07-26 00:00:00,ERP
EACC5439,Desai Foods,Manufacturing,Alok Kumar,AC439,TAX439,West,2026-03-09 00:00:00,ERP
EACC5302,Bajaj Foods,Transportation,Alok Kumar,AC302,TAX302,West,2025-07-12 00:00:00,ERP
EACC5390,Menon Logistics,Manufacturing,Harish Verma,AC390,TAX390,Central,2025-09-10 00:00:00,ERP
EACC5503,Kaur Finance,Retail,Prakash Desai,AC503,TAX503,West,2026-03-10 00:00:00,ERP
EACC5378,Kapoor Finance,Manufacturing,Rekha Srivastava,AC378,TAX378,East,2025-05-30 00:00:00,ERP
EACC5523,Kaur Logistics,Transportation,Anjali Joshi,AC523,TAX523,West,2024-02-04 00:00:00,ERP
EACC5510,Guptha Finance,Technology,Meera Agarwal,AC510,TAX510,North,2025-02-04 00:00:00,ERP
EACC5447,Kaur Enterprises,Transportation,Lakshmi Sharma,AC447,TAX447,South,2025-03-09 00:00:00,ERP
EACC5219,Shah Industries,Transportation,Meera Menon,AC219,TAX219,South,2024-05-19 00:00:00,ERP
EACC5623,Malhotra Traders,Manufacturing,Vikas Singh,AC623,TAX623,South,2025-12-12 00:00:00,ERP
EACC5370,Malhotra Consulting,Financial Services,Vinay Singh,AC370,TAX370,West,2024-06-13 00:00:00,ERP
EACC5864,Singh Finance,Retail,Sunil Yadav,AC864,TAX864,West,2025-01-30 00:00:00,ERP
EACC5714,Bajaj Healthcare,Financial Services,Sanjay Agarwal,AC714,TAX714,South,2024-08-17 00:00:00,ERP
EACC5497,Verma Foods,Retail,Ramesh Yadav,AC497,TAX497,South,2025-09-30 00:00:00,ERP
EACC5140,Sharma Pharmaceuticals,Technology,Deepak Tiwari,AC140,TAX140,Central,2025-01-14 00:00:00,ERP
EACC5325,Chopra Services,Financial Services,Vinod Kapoor,AC325,TAX325,Central,2025-09-10 00:00:00,ERP
EACC5307,Mehta Healthcare,Retail,Arjun Mehta,AC307,TAX307,East,2024-08-02 00:00:00,ERP
EACC5648,Dubey Healthcare,Healthcare,Vinod Iyer,AC648,TAX648,South,2024-12-16 00:00:00,ERP
EACC5471,Desai Retail,Technology,Seema Nair,AC471,TAX471,South,2024-07-06 00:00:00,ERP
EACC5943,Chopra Logistics,Financial Services,Neha Banerjee,AC943,TAX943,West,2024-09-09 00:00:00,ERP
EACC5136,Rao Enterprises,Manufacturing,Ravi Desai,AC136,TAX136,Central,2025-08-31 00:00:00,ERP
EACC5123,Chopra Pharmaceuticals,Technology,Rekha Agarwal,AC123,TAX123,North,2024-10-19 00:00:00,ERP
EACC5095,Patel Textiles,Transportation,John Patel,AC095,TAX095,South,2024-11-18 00:00:00,ERP
EACC5297,Dubey Traders,Retail,Arjun Agarwal,AC297,TAX297,South,2024-12-24 00:00:00,ERP
EACC5932,Singh Textiles,Technology,Alok Agarwal,AC932,TAX932,East,2026-03-17 00:00:00,ERP
EACC5913,Shah Industries,Retail,Sunita Agarwal,AC913,TAX913,North,2024-09-19 00:00:00,ERP
EACC5569,Pandey Technologies,Technology,Karan Mehta,AC569,TAX569,Central,2024-05-02 00:00:00,ERP
EACC5534,Dubey Logistics,Healthcare,Anjali Guptha,AC534,TAX534,East,2024-01-23 00:00:00,ERP
EACC5901,Verma Healthcare,Transportation,Priya Kumar,AC901,TAX901,West,2025-07-01 00:00:00,ERP
EACC5005,Tiwari Finance,Manufacturing,Suresh Mehta,AC005,TAX005,North,2024-11-26 00:00:00,ERP
EACC5686,Gupta Textiles,Transportation,Neha Singh,AC686,TAX686,South,2024-06-20 00:00:00,ERP
EACC5476,Tiwari Foods,Technology,Priya Joshi,AC476,TAX476,Central,2024-01-12 00:00:00,ERP
EACC5311,Desai Technologies,Transportation,Vikas Yadav,AC311,TAX311,East,2026-03-31 00:00:00,ERP
EACC5838,Shah Finance,Retail,Alok Verma,AC838,TAX838,Central,2025-07-04 00:00:00,ERP
EACC5017,Nair Finance,Manufacturing,Anita Agarwal,AC017,TAX017,North,2026-02-20 00:00:00,ERP
EACC5317,Yadav Textiles,Financial Services,Alok Tiwari,AC317,TAX317,North,2025-02-18 00:00:00,ERP
EACC5944,Banerjee Consulting,Manufacturing,Vikas Menon,AC944,TAX944,West,2026-01-18 00:00:00,ERP
EACC5597,Verma Retail,Technology,Meena Kaur,AC597,TAX597,North,2025-06-19 00:00:00,ERP
EACC5101,Gupta Technologies,Transportation,Anita Kaur,AC101,TAX101,North,2024-05-20 00:00:00,ERP
EACC5723,Kumar Healthcare,Financial Services,Vinod Patel,AC723,TAX723,South,2024-05-07 00:00:00,ERP
EACC5802,Reddy Healthcare,Manufacturing,Neha Bajaj,AC802,TAX802,West,2024-07-16 00:00:00,ERP
EACC5139,Srivastava Services,Healthcare,Rohit Singh,AC139,TAX139,Central,2026-01-11 00:00:00,ERP
EACC5209,Nair Finance,Financial Services,Kavita Guptha,AC209,TAX209,West,2024-07-28 00:00:00,ERP
EACC5119,Iyer Textiles,Manufacturing,Meena Reddy,AC119,TAX119,North,2025-12-05 00:00:00,ERP
EACC5508,Banerjee Enterprises,Healthcare,Pooja Reddy,AC508,TAX508,East,2024-03-05 00:00:00,ERP
EACC5810,Shah Enterprises,Transportation,Vikas Shah,AC810,TAX810,East,2024-10-06 00:00:00,ERP
EACC5089,Banerjee Solutions,Manufacturing,Lakshmi Desai,AC089,TAX089,North,2024-04-25 00:00:00,ERP
EACC5719,Kumar Foods,Financial Services,Prakash Malhotra,AC719,TAX719,Central,2024-06-01 00:00:00,ERP
EACC5102,Guptha Logistics,Technology,Neha Gupta,AC102,TAX102,North,2024-06-19 00:00:00,ERP
EACC5493,Patil Industries,Transportation,Ajay Iyer,AC493,TAX493,East,2024-10-09 00:00:00,ERP
EACC5807,Banerjee Traders,Technology,Anjali Bajaj,AC807,TAX807,South,2025-04-16 00:00:00,ERP
EACC5332,Sharma Technologies,Healthcare,Ravi Dubey,AC332,TAX332,North,2024-03-19 00:00:00,ERP
EACC5082,Menon Technologies,Manufacturing,Jane Bajaj,AC082,TAX082,South,2024-02-17 00:00:00,ERP
EACC5061,Malhotra Textiles,Healthcare,Vinod Verma,AC061,TAX061,North,2026-02-21 00:00:00,ERP
EACC5392,Kapoor Textiles,Retail,Vinod Dubey,AC392,TAX392,North,2024-11-17 00:00:00,ERP
EACC5557,Gupta Technologies,Technology,Divya Kumar,AC557,TAX557,West,2026-03-04 00:00:00,ERP
EACC5946,Patel Consulting,Financial Services,Harish Patel,AC946,TAX946,North,2025-03-01 00:00:00,ERP
EACC5941,Kapoor Services,Healthcare,Suresh Mishra,AC941,TAX941,West,2024-07-20 00:00:00,ERP
EACC5606,Mehta Technologies,Financial Services,Anita Agarwal,AC606,TAX606,Central,2025-07-07 00:00:00,ERP
EACC5498,Verma Textiles,Manufacturing,Vinay Pandey,AC498,TAX498,West,2024-12-01 00:00:00,ERP
EACC5099,Malhotra Consulting,Retail,Anita Joshi,AC099,TAX099,East,2025-09-03 00:00:00,ERP
EACC5688,Shah Logistics,Healthcare,Rohit Agarwal,AC688,TAX688,West,2025-01-24 00:00:00,ERP
EACC5580,Kaur Enterprises,Transportation,John Sharma,AC580,TAX580,East,2025-05-28 00:00:00,ERP
EACC5490,Kumar Pharmaceuticals,Transportation,Alok Banerjee,AC490,TAX490,South,2024-08-16 00:00:00,ERP
EACC5713,Tiwari Solutions,Technology,Rohit Dubey,AC713,TAX713,East,2024-06-18 00:00:00,ERP
EACC5063,Mishra Pharmaceuticals,Technology,Sanjay Verma,AC063,TAX063,Central,2025-02-25 00:00:00,ERP
EACC5436,Kaur Textiles,Technology,Neha Dubey,AC436,TAX436,Central,2025-03-12 00:00:00,ERP
EACC5077,Kaur Technologies,Financial Services,Sachin Singh,AC077,TAX077,Central,2025-08-09 00:00:00,ERP
EACC5203,Menon Finance,Retail,Deepak Mehta,AC203,TAX203,North,2024-01-21 00:00:00,ERP
EACC5327,Bajaj Pharmaceuticals,Manufacturing,Ramesh Joshi,AC327,TAX327,South,2024-04-19 00:00:00,ERP
EACC5215,Patil Solutions,Technology,Amit Kapoor,AC215,TAX215,North,2024-06-04 00:00:00,ERP
EACC5062,Joshi Traders,Financial Services,Sanjay Guptha,AC062,TAX062,Central,2024-01-24 00:00:00,ERP
EACC5160,Tiwari Industries,Manufacturing,Harish Yadav,AC160,TAX160,South,2025-06-29 00:00:00,ERP
EACC5268,Mishra Logistics,Healthcare,Vinod Chopra,AC268,TAX268,East,2024-12-03 00:00:00,ERP
EACC5567,Srivastava Textiles,Manufacturing,Vinod Srivastava,AC567,TAX567,South,2026-03-30 00:00:00,ERP
EACC5310,Singh Logistics,Technology,Vinod Guptha,AC310,TAX310,East,2024-09-19 00:00:00,ERP
EACC5338,Singh Foods,Transportation,Divya Rao,AC338,TAX338,South,2024-05-12 00:00:00,ERP
EACC5761,Menon Services,Financial Services,Anita Kaur,AC761,TAX761,West,2024-06-06 00:00:00,ERP
EACC5514,Rao Finance,Technology,Sunita Guptha,AC514,TAX514,West,2025-06-01 00:00:00,ERP
EACC5265,Verma Solutions,Technology,Seema Reddy,AC265,TAX265,South,2025-03-20 00:00:00,ERP
EACC5206,Chopra Solutions,Manufacturing,Harish Pandey,AC206,TAX206,North,2025-09-28 00:00:00,ERP
EACC5789,Banerjee Technologies,Technology,Ajay Malhotra,AC789,TAX789,Central,2024-09-13 00:00:00,ERP
EACC5866,Kapoor Finance,Manufacturing,Prakash Yadav,AC866,TAX866,South,2025-08-28 00:00:00,ERP
EACC5125,Kapoor Enterprises,Retail,Rekha Rao,AC125,TAX125,West,2024-11-30 00:00:00,ERP
EACC5148,Agarwal Consulting,Technology,Ramesh Banerjee,AC148,TAX148,Central,2025-02-04 00:00:00,ERP
EACC5299,Singh Industries,Healthcare,Suresh Gupta,AC299,TAX299,South,2025-04-14 00:00:00,ERP
EACC5420,Banerjee Enterprises,Transportation,Ajay Pandey,AC420,TAX420,West,2025-02-08 00:00:00,ERP
EACC5041,Dubey Retail,Financial Services,Ramesh Srivastava,AC041,TAX041,West,2025-11-20 00:00:00,ERP
EACC5730,Patel Logistics,Technology,Vinay Gupta,AC730,TAX730,Central,2025-05-30 00:00:00,ERP
EACC5438,Kaur Industries,Technology,Anita Mishra,AC438,TAX438,East,2026-02-09 00:00:00,ERP
EACC5075,Chopra Foods,Manufacturing,Amit Joshi,AC075,TAX075,North,2025-07-11 00:00:00,ERP
EACC5766,Gupta Logistics,Retail,Karan Nair,AC766,TAX766,West,2024-12-26 00:00:00,ERP
EACC5885,Dubey Finance,Manufacturing,Sanjay Nair,AC885,TAX885,East,2025-09-14 00:00:00,ERP
EACC5920,Chopra Finance,Technology,Ramesh Verma,AC920,TAX920,South,2025-08-12 00:00:00,ERP
EACC5414,Guptha Textiles,Retail,Vikas Shah,AC414,TAX414,East,2024-03-03 00:00:00,ERP
EACC5122,Bajaj Retail,Manufacturing,Rekha Yadav,AC122,TAX122,East,2026-03-24 00:00:00,ERP
EACC5895,Tiwari Services,Retail,Karan Kapoor,AC895,TAX895,South,2024-03-06 00:00:00,ERP
EACC5874,Patel Foods,Financial Services,Sunil Verma,AC874,TAX874,North,2024-03-15 00:00:00,ERP
EACC5428,Pandey Healthcare,Financial Services,Arjun Srivastava,AC428,TAX428,North,2024-10-13 00:00:00,ERP
EACC5851,Kapoor Healthcare,Manufacturing,Kavita Malhotra,AC851,TAX851,Central,2025-02-06 00:00:00,ERP
EACC5576,Menon Traders,Financial Services,Jane Kaur,AC576,TAX576,East,2025-08-06 00:00:00,ERP
EACC5543,Guptha Technologies,Financial Services,Priya Kapoor,AC543,TAX543,West,2024-11-11 00:00:00,ERP
EACC5155,Mehta Retail,Transportation,Jane Gupta,AC155,TAX155,West,2025-08-22 00:00:00,ERP
EACC5040,Banerjee Healthcare,Technology,Deepak Singh,AC040,TAX040,South,2025-07-23 00:00:00,ERP
EACC5166,Nair Industries,Retail,Deepak Iyer,AC166,TAX166,Central,2025-05-23 00:00:00,ERP
EACC5672,Mishra Industries,Healthcare,Karan Srivastava,AC672,TAX672,West,2024-09-29 00:00:00,ERP
EACC5320,Guptha Finance,Manufacturing,Pooja Malhotra,AC320,TAX320,South,2024-09-10 00:00:00,ERP
EACC5869,Guptha Solutions,Financial Services,Anjali Tiwari,AC869,TAX869,West,2025-12-25 00:00:00,ERP
EACC5049,Patil Consulting,Healthcare,Lakshmi Gupta,AC049,TAX049,North,2025-02-19 00:00:00,ERP
EACC5026,Joshi Traders,Financial Services,Arvind Shah,AC026,TAX026,East,2025-06-28 00:00:00,ERP
EACC5791,Reddy Foods,Technology,John Bajaj,AC791,TAX791,East,2025-06-17 00:00:00,ERP
EACC5086,Singh Foods,Technology,Sneha Verma,AC086,TAX086,West,2025-07-08 00:00:00,ERP
EACC5674,Tiwari Industries,Technology,Seema Shah,AC674,TAX674,North,2026-01-28 00:00:00,ERP
EACC5679,Patel Enterprises,Financial Services,Vinay Shah,AC679,TAX679,West,2024-02-14 00:00:00,ERP
EACC5605,Tiwari Pharmaceuticals,Retail,Karan Yadav,AC605,TAX605,South,2025-10-12 00:00:00,ERP
EACC5728,Joshi Enterprises,Transportation,Amit Bajaj,AC728,TAX728,North,2025-03-29 00:00:00,ERP
EACC5671,Menon Logistics,Manufacturing,Manish Pandey,AC671,TAX671,South,2026-01-18 00:00:00,ERP
EACC5593,Pandey Traders,Financial Services,Vinod Malhotra,AC593,TAX593,Central,2026-03-21 00:00:00,ERP
EACC5290,Mehta Technologies,Healthcare,John Kumar,AC290,TAX290,East,2025-06-29 00:00:00,ERP
EACC5011,Iyer Enterprises,Manufacturing,Sachin Iyer,AC011,TAX011,South,2025-11-01 00:00:00,ERP
EACC5797,Menon Retail,Financial Services,Suresh Iyer,AC797,TAX797,South,2025-09-12 00:00:00,ERP
EACC5107,Gupta Enterprises,Healthcare,John Chopra,AC107,TAX107,East,2025-07-21 00:00:00,ERP
EACC5094,Mehta Consulting,Technology,Vinay Nair,AC094,TAX094,North,2024-11-27 00:00:00,ERP
EACC5558,Agarwal Technologies,Financial Services,Vinay Rao,AC558,TAX558,South,2025-02-26 00:00:00,ERP
EACC5258,Nair Consulting,Manufacturing,Shalini Rao,AC258,TAX258,North,2025-08-16 00:00:00,ERP
EACC5076,Chopra Services,Retail,Rekha Verma,AC076,TAX076,East,2025-06-16 00:00:00,ERP
EACC5039,Nair Retail,Healthcare,Shreya Kapoor,AC039,TAX039,West,2024-06-16 00:00:00,ERP
EACC5222,Rao Healthcare,Financial Services,Suresh Kumar,AC222,TAX222,West,2025-08-02 00:00:00,ERP
EACC5560,Reddy Solutions,Manufacturing,Anita Shah,AC560,TAX560,West,2024-06-12 00:00:00,ERP
EACC5506,Guptha Healthcare,Transportation,Anita Sharma,AC506,TAX506,South,2025-03-04 00:00:00,ERP
EACC5445,Kapoor Logistics,Financial Services,Ramesh Srivastava,AC445,TAX445,North,2025-08-23 00:00:00,ERP
EACC5886,Iyer Services,Financial Services,Vinay Menon,AC886,TAX886,East,2024-01-03 00:00:00,ERP
EACC5073,Nair Technologies,Retail,Divya Yadav,AC073,TAX073,South,2024-05-01 00:00:00,ERP
EACC5064,Joshi Industries,Transportation,Manish Tiwari,AC064,TAX064,Central,2025-09-25 00:00:00,ERP
EACC5746,Nair Industries,Technology,Shalini Srivastava,AC746,TAX746,North,2024-06-09 00:00:00,ERP
EACC5091,Joshi Finance,Retail,Alok Bajaj,AC091,TAX091,South,2025-09-07 00:00:00,ERP
EACC5272,Kapoor Logistics,Transportation,Sunita Menon,AC272,TAX272,Central,2025-09-13 00:00:00,ERP
EACC5708,Menon Foods,Retail,Rekha Desai,AC708,TAX708,West,2025-05-15 00:00:00,ERP
EACC5817,Tiwari Finance,Retail,Shreya Chopra,AC817,TAX817,Central,2025-09-15 00:00:00,ERP
EACC5559,Kapoor Technologies,Technology,Arjun Shah,AC559,TAX559,North,2025-06-09 00:00:00,ERP
EACC5577,Pandey Services,Healthcare,Sanjay Nair,AC577,TAX577,North,2024-09-12 00:00:00,ERP
EACC5846,Verma Textiles,Transportation,Divya Joshi,AC846,TAX846,Central,2024-10-27 00:00:00,ERP
EACC5047,Chopra Services,Financial Services,Sachin Malhotra,AC047,TAX047,South,2024-12-23 00:00:00,ERP
EACC5289,Srivastava Traders,Financial Services,Rekha Iyer,AC289,TAX289,West,2024-03-11 00:00:00,ERP
EACC5103,Menon Enterprises,Technology,Vinod Shah,AC103,TAX103,West,2024-05-10 00:00:00,ERP
EACC5814,Pandey Services,Financial Services,Karan Kumar,AC814,TAX814,Central,2025-10-01 00:00:00,ERP
EACC5547,Menon Industries,Retail,Vinod Patil,AC547,TAX547,East,2026-03-04 00:00:00,ERP
EACC5281,Menon Technologies,Retail,John Kapoor,AC281,TAX281,North,2024-06-12 00:00:00,ERP
EACC5703,Gupta Textiles,Manufacturing,Ramesh Banerjee,AC703,TAX703,Central,2024-08-28 00:00:00,ERP
EACC5211,Joshi Technologies,Retail,Kavita Desai,AC211,TAX211,South,2024-06-25 00:00:00,ERP
EACC5820,Mehta Technologies,Healthcare,Anjali Dubey,AC820,TAX820,West,2025-02-12 00:00:00,ERP
EACC5673,Chopra Foods,Manufacturing,Rajiv Patel,AC673,TAX673,North,2024-08-09 00:00:00,ERP
EACC5494,Bajaj Enterprises,Technology,Neha Rao,AC494,TAX494,West,2024-07-01 00:00:00,ERP
EACC5854,Desai Services,Technology,Arjun Mishra,AC854,TAX854,South,2024-06-28 00:00:00,ERP
EACC5430,Iyer Healthcare,Technology,Suresh Sharma,AC430,TAX430,South,2024-01-07 00:00:00,ERP
EACC5682,Joshi Enterprises,Financial Services,Vinay Gupta,AC682,TAX682,Central,2024-10-15 00:00:00,ERP
EACC5940,Joshi Industries,Retail,Seema Mehta,AC940,TAX940,West,2024-03-24 00:00:00,ERP
EACC5488,Iyer Enterprises,Financial Services,Amit Joshi,AC488,TAX488,East,2024-01-11 00:00:00,ERP
EACC5221,Kumar Healthcare,Manufacturing,Rohit Kapoor,AC221,TAX221,West,2024-06-24 00:00:00,ERP
EACC5527,Patil Consulting,Manufacturing,Amit Agarwal,AC527,TAX527,Central,2024-05-18 00:00:00,ERP
EACC5187,Agarwal Textiles,Retail,Vinay Banerjee,AC187,TAX187,Central,2025-10-03 00:00:00,ERP
EACC5238,Malhotra Industries,Retail,Sachin Tiwari,AC238,TAX238,Central,2025-08-18 00:00:00,ERP
EACC5232,Desai Textiles,Financial Services,Lakshmi Srivastava,AC232,TAX232,North,2024-08-01 00:00:00,ERP
EACC5200,Nair Traders,Retail,Anita Mehta,AC200,TAX200,East,2026-03-17 00:00:00,ERP
EACC5084,Dubey Consulting,Financial Services,Seema Srivastava,AC084,TAX084,East,2025-10-22 00:00:00,ERP
EACC5773,Yadav Services,Technology,Rajiv Mehta,AC773,TAX773,South,2025-06-25 00:00:00,ERP
EACC5780,Dubey Finance,Healthcare,Vinod Singh,AC780,TAX780,North,2024-08-05 00:00:00,ERP
EACC5035,Gupta Solutions,Manufacturing,Sachin Menon,AC035,TAX035,East,2024-07-02 00:00:00,ERP
EACC5600,Nair Technologies,Manufacturing,Kavita Mehta,AC600,TAX600,North,2024-03-09 00:00:00,ERP
EACC5749,Menon Enterprises,Manufacturing,Shalini Menon,AC749,TAX749,South,2025-12-02 00:00:00,ERP
EACC5279,Patil Logistics,Technology,Prakash Verma,AC279,TAX279,West,2024-08-20 00:00:00,ERP
EACC5617,Singh Consulting,Healthcare,Lakshmi Mehta,AC617,TAX617,East,2024-01-07 00:00:00,ERP
EACC5582,Menon Healthcare,Transportation,Alok Malhotra,AC582,TAX582,East,2025-06-06 00:00:00,ERP
EACC5253,Menon Logistics,Retail,Kavita Dubey,AC253,TAX253,North,2024-08-01 00:00:00,ERP
EACC5736,Patil Textiles,Technology,Vinay Kaur,AC736,TAX736,Central,2025-11-09 00:00:00,ERP
EACC5795,Patel Logistics,Manufacturing,Deepak Sharma,AC795,TAX795,East,2024-03-09 00:00:00,ERP
EACC5411,Bajaj Finance,Transportation,Rekha Verma,AC411,TAX411,Central,2024-08-17 00:00:00,ERP
EACC5117,Dubey Foods,Technology,Shalini Joshi,AC117,TAX117,North,2024-12-07 00:00:00,ERP
